"_messagetimems","_messagetime","api","duration","ip","z","zz","zzz","zzzz","_raw","cluster","_collector","container","deployment","host","_view","log","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681202701962","11/04/2023 14:15:01.962 +0530","update-display-scale","58","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:45:01.962"," INFO index.js [line:1060,test_id:TES1010430491681202299118197","{\""time\""","""}","{""log"":""[2023-04-11T08:45:01.962] INFO index.js [line:1060,test_id:TES1010430491681202299118197] update-display-scale response-time - {\""time\"":58,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:45:01.962] INFO index.js [line:1060,test_id:TES1010430491681202299118197] update-display-scale response-time - {""time"":58,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681202655419","11/04/2023 14:14:15.419 +0530","system-action","47","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:44:15.419"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T08:44:15.419] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":47,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:44:15.419] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":47,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681202463642","11/04/2023 14:11:03.642 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:41:03.642"," INFO index.js [line:1591,test_id:TES1010430491681202299118197","{\""time\""","""}","{""log"":""[2023-04-11T08:41:03.642] INFO index.js [line:1591,test_id:TES1010430491681202299118197] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:41:03.642] INFO index.js [line:1591,test_id:TES1010430491681202299118197] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681202463641","11/04/2023 14:11:03.641 +0530","update-proxy","20","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:41:03.641"," INFO index.js [line:1558,test_id:TES1010430491681202299118197","{\""time\""","""}","{""log"":""[2023-04-11T08:41:03.641] INFO index.js [line:1558,test_id:TES1010430491681202299118197] update-proxy response-time - {\""time\"":20,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:41:03.641] INFO index.js [line:1558,test_id:TES1010430491681202299118197] update-proxy response-time - {""time"":20,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681202299857","11/04/2023 14:08:19.857 +0530","request-browser-launch","163","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:38:19.857"," INFO test.js [line:4729,test_id:TES1010430491681202299118197,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T08:38:19.857] INFO test.js [line:4729,test_id:TES1010430491681202299118197,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":163,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:38:19.857] INFO test.js [line:4729,test_id:TES1010430491681202299118197,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":163,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681202212975","11/04/2023 14:06:52.975 +0530","clean-browser","42","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:36:52.975"," INFO index.js [line:124,test_id:TES1010430491681201470896514","{\""time\""","""}","{""log"":""[2023-04-11T08:36:52.975] INFO index.js [line:124,test_id:TES1010430491681201470896514] clean-browser response-time - {\""time\"":42,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:36:52.975] INFO index.js [line:124,test_id:TES1010430491681201470896514] clean-browser response-time - {""time"":42,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201913987","11/04/2023 14:01:53.987 +0530","change-resolution","290","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:31:53.987"," INFO index.js [line:486,test_id:TES1010430491681201470896514","{\""time\""","""}","{""log"":""[2023-04-11T08:31:53.987] INFO index.js [line:486,test_id:TES1010430491681201470896514] change-resolution response-time - {\""time\"":290,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:31:53.987] INFO index.js [line:486,test_id:TES1010430491681201470896514] change-resolution response-time - {""time"":290,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201864100","11/04/2023 14:01:04.100 +0530","update-display-scale","79","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:31:04.100"," INFO index.js [line:1060,test_id:TES1010430491681201470896514","{\""time\""","""}","{""log"":""[2023-04-11T08:31:04.100] INFO index.js [line:1060,test_id:TES1010430491681201470896514] update-display-scale response-time - {\""time\"":79,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:31:04.100] INFO index.js [line:1060,test_id:TES1010430491681201470896514] update-display-scale response-time - {""time"":79,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201818136","11/04/2023 14:00:18.136 +0530","system-action","41","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:30:18.136"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T08:30:18.136] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":41,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:30:18.136] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":41,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201634362","11/04/2023 13:57:14.362 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:27:14.362"," INFO index.js [line:1591,test_id:TES1010430491681201470896514","{\""time\""","""}","{""log"":""[2023-04-11T08:27:14.362] INFO index.js [line:1591,test_id:TES1010430491681201470896514] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:27:14.362] INFO index.js [line:1591,test_id:TES1010430491681201470896514] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201634361","11/04/2023 13:57:14.361 +0530","update-proxy","28","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:27:14.361"," INFO index.js [line:1558,test_id:TES1010430491681201470896514","{\""time\""","""}","{""log"":""[2023-04-11T08:27:14.361] INFO index.js [line:1558,test_id:TES1010430491681201470896514] update-proxy response-time - {\""time\"":28,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:27:14.361] INFO index.js [line:1558,test_id:TES1010430491681201470896514] update-proxy response-time - {""time"":28,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201471610","11/04/2023 13:54:31.610 +0530","request-browser-launch","168","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:24:31.610"," INFO test.js [line:4729,test_id:TES1010430491681201470896514,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T08:24:31.610] INFO test.js [line:4729,test_id:TES1010430491681201470896514,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":168,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:24:31.610] INFO test.js [line:4729,test_id:TES1010430491681201470896514,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":168,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201384740","11/04/2023 13:53:04.740 +0530","clean-browser","14","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:23:04.740"," INFO index.js [line:124,test_id:TES1010430491681200629011144","{\""time\""","""}","{""log"":""[2023-04-11T08:23:04.740] INFO index.js [line:124,test_id:TES1010430491681200629011144] clean-browser response-time - {\""time\"":14,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:23:04.740] INFO index.js [line:124,test_id:TES1010430491681200629011144] clean-browser response-time - {""time"":14,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201085989","11/04/2023 13:48:05.989 +0530","change-resolution","314","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:18:05.989"," INFO index.js [line:486,test_id:TES1010430491681200629011144","{\""time\""","""}","{""log"":""[2023-04-11T08:18:05.989] INFO index.js [line:486,test_id:TES1010430491681200629011144] change-resolution response-time - {\""time\"":314,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:18:05.989] INFO index.js [line:486,test_id:TES1010430491681200629011144] change-resolution response-time - {""time"":314,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681201034377","11/04/2023 13:47:14.377 +0530","update-display-scale","87","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:17:14.377"," INFO index.js [line:1060,test_id:TES1010430491681200629011144","{\""time\""","""}","{""log"":""[2023-04-11T08:17:14.377] INFO index.js [line:1060,test_id:TES1010430491681200629011144] update-display-scale response-time - {\""time\"":87,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:17:14.377] INFO index.js [line:1060,test_id:TES1010430491681200629011144] update-display-scale response-time - {""time"":87,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200987587","11/04/2023 13:46:27.587 +0530","system-action","33","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:16:27.587"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T08:16:27.587] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":33,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:16:27.587] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":33,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200800589","11/04/2023 13:43:20.589 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:13:20.589"," INFO index.js [line:1591,test_id:TES1010430491681200629011144","{\""time\""","""}","{""log"":""[2023-04-11T08:13:20.589] INFO index.js [line:1591,test_id:TES1010430491681200629011144] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:13:20.589] INFO index.js [line:1591,test_id:TES1010430491681200629011144] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200800588","11/04/2023 13:43:20.588 +0530","update-proxy","21","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:13:20.588"," INFO index.js [line:1558,test_id:TES1010430491681200629011144","{\""time\""","""}","{""log"":""[2023-04-11T08:13:20.588] INFO index.js [line:1558,test_id:TES1010430491681200629011144] update-proxy response-time - {\""time\"":21,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:13:20.588] INFO index.js [line:1558,test_id:TES1010430491681200629011144] update-proxy response-time - {""time"":21,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200629797","11/04/2023 13:40:29.797 +0530","request-browser-launch","150","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:10:29.797"," INFO test.js [line:4729,test_id:TES1010430491681200629011144,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T08:10:29.797] INFO test.js [line:4729,test_id:TES1010430491681200629011144,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":150,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:10:29.797] INFO test.js [line:4729,test_id:TES1010430491681200629011144,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":150,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200530323","11/04/2023 13:38:50.323 +0530","clean-browser","15","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:08:50.323"," INFO index.js [line:124,test_id:TES1010430491681199795352578","{\""time\""","""}","{""log"":""[2023-04-11T08:08:50.323] INFO index.js [line:124,test_id:TES1010430491681199795352578] clean-browser response-time - {\""time\"":15,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:08:50.323] INFO index.js [line:124,test_id:TES1010430491681199795352578] clean-browser response-time - {""time"":15,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200232665","11/04/2023 13:33:52.665 +0530","change-resolution","363","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:03:52.665"," INFO index.js [line:486,test_id:TES1010430491681199795352578","{\""time\""","""}","{""log"":""[2023-04-11T08:03:52.665] INFO index.js [line:486,test_id:TES1010430491681199795352578] change-resolution response-time - {\""time\"":363,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:03:52.665] INFO index.js [line:486,test_id:TES1010430491681199795352578] change-resolution response-time - {""time"":363,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200182498","11/04/2023 13:33:02.498 +0530","update-display-scale","61","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:03:02.498"," INFO index.js [line:1060,test_id:TES1010430491681199795352578","{\""time\""","""}","{""log"":""[2023-04-11T08:03:02.498] INFO index.js [line:1060,test_id:TES1010430491681199795352578] update-display-scale response-time - {\""time\"":61,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:03:02.498] INFO index.js [line:1060,test_id:TES1010430491681199795352578] update-display-scale response-time - {""time"":61,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681200135960","11/04/2023 13:32:15.960 +0530","system-action","47","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T08:02:15.960"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T08:02:15.960] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":47,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T08:02:15.960] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":47,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199958047","11/04/2023 13:29:18.047 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:59:18.047"," INFO index.js [line:1591,test_id:TES1010430491681199795352578","{\""time\""","""}","{""log"":""[2023-04-11T07:59:18.047] INFO index.js [line:1591,test_id:TES1010430491681199795352578] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:59:18.047] INFO index.js [line:1591,test_id:TES1010430491681199795352578] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199958046","11/04/2023 13:29:18.046 +0530","update-proxy","15","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:59:18.046"," INFO index.js [line:1558,test_id:TES1010430491681199795352578","{\""time\""","""}","{""log"":""[2023-04-11T07:59:18.046] INFO index.js [line:1558,test_id:TES1010430491681199795352578] update-proxy response-time - {\""time\"":15,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:59:18.046] INFO index.js [line:1558,test_id:TES1010430491681199795352578] update-proxy response-time - {""time"":15,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199796249","11/04/2023 13:26:36.249 +0530","request-browser-launch","263","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:56:36.249"," INFO test.js [line:4729,test_id:TES1010430491681199795352578,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T07:56:36.249] INFO test.js [line:4729,test_id:TES1010430491681199795352578,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":263,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:56:36.249] INFO test.js [line:4729,test_id:TES1010430491681199795352578,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":263,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199688544","11/04/2023 13:24:48.544 +0530","clean-browser","12","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:54:48.544"," INFO index.js [line:124,test_id:TES1010430491681198948500103","{\""time\""","""}","{""log"":""[2023-04-11T07:54:48.544] INFO index.js [line:124,test_id:TES1010430491681198948500103] clean-browser response-time - {\""time\"":12,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:54:48.544] INFO index.js [line:124,test_id:TES1010430491681198948500103] clean-browser response-time - {""time"":12,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199391024","11/04/2023 13:19:51.024 +0530","change-resolution","332","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:49:51.024"," INFO index.js [line:486,test_id:TES1010430491681198948500103","{\""time\""","""}","{""log"":""[2023-04-11T07:49:51.024] INFO index.js [line:486,test_id:TES1010430491681198948500103] change-resolution response-time - {\""time\"":332,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:49:51.024] INFO index.js [line:486,test_id:TES1010430491681198948500103] change-resolution response-time - {""time"":332,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199342102","11/04/2023 13:19:02.102 +0530","update-display-scale","74","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:49:02.102"," INFO index.js [line:1060,test_id:TES1010430491681198948500103","{\""time\""","""}","{""log"":""[2023-04-11T07:49:02.102] INFO index.js [line:1060,test_id:TES1010430491681198948500103] update-display-scale response-time - {\""time\"":74,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:49:02.102] INFO index.js [line:1060,test_id:TES1010430491681198948500103] update-display-scale response-time - {""time"":74,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199296188","11/04/2023 13:18:16.188 +0530","system-action","43","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:48:16.188"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T07:48:16.188] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":43,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:48:16.188] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":43,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681199111193","11/04/2023 13:15:11.193 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T07:45:11.193"," INFO index.js [line:1591,test_id:TES1010430491681198948500103","{\""time\""","""}","{""log"":""[2023-04-11T07:45:11.193] INFO index.js [line:1591,test_id:TES1010430491681198948500103] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T07:45:11.193] INFO index.js [line:1591,test_id:TES1010430491681198948500103] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
